时间坐标,穿透率,处理效率,进口浓度,出口浓度,风速段,数据点数,计算规则,拼接时间段
489.68194444444447,0.29736512713199736,70.26348728680027,25.602436372138616,15.226543493379745,,3,规则2-拼接段,647_648
489.785,0.31122849624747106,68.8771503752529,46.03954560265294,14.328818545830545,,2,规则2-拼接段,649_650
489.8906944444444,0.24416648153193532,75.58335184680647,38.277771055374835,9.346148679475828,,4,规则2-拼接段,651_652
490.00111111111113,0.2774713658543367,72.25286341456633,44.66962706108262,6.197271216421218,,3,规则2-拼接段,653_654
490.1075,0.31220528410158005,68.77947158984199,40.42626074277089,12.62129222036134,,2,规则2-拼接段,655_656
491.5654166666667,0.4223683625828285,57.76316374171714,28.61567156046023,24.1727086823992,,3,规则2-拼接段,657_658
491.6669444444444,0.2665134216884066,73.34865783115933,40.97908980847574,10.92147744253338,,2,规则2-拼接段,659_660
491.7709722222222,0.22624771916060396,77.37522808393959,61.50987870560175,6.9582348814939,,3,规则2-拼接段,661_662
501.83916666666664,0.33461960687341713,66.53803931265828,54.214908593894386,9.070685700183594,,3,规则2-拼接段,663_664
502.89402777777775,0.44966162978178753,55.033837021821256,36.07576876189697,16.22188897710549,,4,规则2-拼接段,665_666
503.95472222222224,0.2804745089353,71.95254910647,39.92685695911944,11.198465598938991,,2,规则2-拼接段,667_668
504.0072222222222,0.35895612131387516,64.10438786861248,46.01157253241269,16.516135611786897,,4,规则2-拼接段,669_670
504.07625,0.3171082992035109,68.28917007964891,52.47716970974381,8.32047301683543,,3,规则2-拼接段,671_672
504.75166666666667,0.42004143997543414,57.99585600245658,41.798384692534015,17.557053694899132,,4,规则2-拼接段,673_674
505.44958333333335,0.32582098751359595,67.4179012486404,44.742260586787005,14.577967527977584,,2,规则2-拼接段,675_676
505.56666666666666,0.3441451229893888,65.58548770106111,42.629460157951556,14.67072080902949,,4,规则2-拼接段,677_678
505.6902777777778,0.3412945463869952,65.87054536130049,46.68518685368196,7.966699835109748,,3,规则2-拼接段,679_680
505.75097222222223,0.3077540708854956,69.22459291145044,49.82420791828219,15.333602815496688,,2,规则2-拼接段,681_682
507.31944444444446,0.35346992185142434,64.65300781485756,22.990700202577187,16.25304200782897,,3,规则2-拼接段,683_684
507.44055555555553,0.220736345623903,77.9263654376097,33.56320392629719,7.408618982120675,,2,规则2-拼接段,685_686
508.6877777777778,0.2824403441551108,71.75596558448889,24.40945305177483,13.788428641162605,,6,规则2-拼接段,687_688
509.95402777777775,0.26587853312220616,73.41214668777938,37.163231312884214,4.940452713775447,,3,规则2-拼接段,689_690
510.7241666666667,0.34462020899100854,65.53797910089915,34.88027542625085,12.020447807058506,,4,规则2-拼接段,691_692
511.4938888888889,0.27513365082827235,72.48663491717276,39.17929022130279,10.779541155447468,,2,规则2-拼接段,693_694
511.6086111111111,0.2487298551153131,75.12701448846869,40.02667634038072,9.955829406890427,,4,规则2-拼接段,695_696
511.70222222222225,0.30603125927105795,69.3968740728942,49.924679806509545,7.639256314945237,,3,规则2-拼接段,697_698
511.82680555555555,0.39896835074617765,60.10316492538224,19.141975857431706,15.274085075725358,,3,规则2-拼接段,699_700
513.9281944444444,0.45250944479507615,54.749055520492384,26.228635735686492,23.737410788975577,,3,规则2-拼接段,701_702
514.0036111111111,0.27657728594512093,72.3422714054879,54.82617229231105,15.16367393136698,,2,规则2-拼接段,703_704
514.1229166666667,0.3068816972010891,69.3118302798911,49.89714525711467,15.312520621992624,,4,规则2-拼接段,705_706
514.8956944444444,0.3031782962549067,69.68217037450933,38.61010159510406,11.705744819832507,,4,规则2-拼接段,707_708
515.6488888888889,0.3129901106598322,68.70098893401678,30.95952858284965,9.69002627712235,,2,规则2-拼接段,709_710
545.6086111111111,0.22026726073172745,77.97327392682726,8.119368030610154,15.201663117289701,,19,规则2-拼接段,711_712
575.6056944444445,0.4828171308254128,51.71828691745872,38.40785413171497,18.543969933035598,,4,规则2-拼接段,713_714
